Mun;2017;2018;2019;2020;2021;Total
171180 Juarina;0.0;0.0;0.0;0.0;0.0;0.0
171190 Lagoa da Confusão;205.0;165.0;111.0;161.0;9.0;651.0
171195 Lagoa do Tocantins;0.0;0.0;0.0;0.0;0.0;0.0
171200 Lajeado;0.0;0.0;0.0;0.0;0.0;0.0
171215 Lavandeira;0.0;0.0;0.0;0.0;0.0;0.0
171240 Lizarda;0.0;0.0;0.0;0.0;0.0;0.0
171245 Luzinópolis;0.0;0.0;0.0;0.0;0.0;0.0
171250 Marianópolis do Tocantins;0.0;0.0;0.0;0.0;0.0;0.0
171270 Mateiros;0.0;0.0;0.0;0.0;0.0;0.0
171280 Maurilândia do Tocantins;0.0;0.0;0.0;0.0;0.0;0.0
171320 Miracema do Tocantins;1446.0;1538.0;1540.0;1336.0;1451.0;7311.0
171330 Miranorte;94.0;29.0;25.0;0.0;0.0;148.0
171360 Monte do Carmo;0.0;0.0;0.0;0.0;46.0;46.0
171370 Monte Santo do Tocantins;0.0;0.0;0.0;0.0;0.0;0.0
171395 Muricilândia;0.0;0.0;0.0;0.0;0.0;0.0
171420 Natividade;60.0;88.0;128.0;78.0;90.0;444.0
171430 Nazaré;231.0;26.0;0.0;0.0;0.0;257.0
171488 Nova Olinda;0.0;0.0;0.0;0.0;0.0;0.0
171500 Nova Rosalândia;0.0;0.0;0.0;0.0;0.0;0.0
171510 Novo Acordo;0.0;0.0;0.0;0.0;0.0;0.0
171515 Novo Alegre;0.0;0.0;0.0;0.0;0.0;0.0
171525 Novo Jardim;0.0;0.0;0.0;0.0;0.0;0.0
171550 Oliveira de Fátima;0.0;0.0;0.0;0.0;0.0;0.0
172100 Palmas;10918.0;6848.0;14175.0;13614.0;14473.0;60028.0
171570 Palmeirante;0.0;0.0;0.0;0.0;0.0;0.0
171380 Palmeiras do Tocantins;0.0;0.0;0.0;0.0;0.0;0.0
171575 Palmeirópolis;71.0;75.0;83.0;34.0;70.0;333.0
171610 Paraíso do Tocantins;1060.0;1280.0;1667.0;1794.0;1968.0;7769.0
171620 Paranã;422.0;432.0;400.0;329.0;222.0;1805.0
171630 Pau D'Arco;0.0;0.0;0.0;0.0;0.0;0.0
171650 Pedro Afonso;497.0;370.0;542.0;532.0;748.0;2689.0
171660 Peixe;373.0;480.0;288.0;159.0;275.0;1575.0
171665 Pequizeiro;0.0;0.0;0.0;0.0;0.0;0.0
171700 Pindorama do Tocantins;0.0;0.0;0.0;0.0;0.0;0.0
171720 Piraquê;0.0;0.0;0.0;0.0;0.0;0.0
171750 Pium;389.0;321.0;388.0;254.0;305.0;1657.0
171780 Ponte Alta do Bom Jesus;0.0;0.0;0.0;0.0;0.0;0.0
171790 Ponte Alta do Tocantins;16.0;93.0;47.0;26.0;43.0;225.0
171800 Porto Alegre do Tocantins;0.0;0.0;0.0;0.0;0.0;0.0
171820 Porto Nacional;3621.0;3575.0;3971.0;3279.0;2997.0;17443.0
171830 Praia Norte;0.0;0.0;0.0;0.0;0.0;0.0
171840 Presidente Kennedy;0.0;0.0;0.0;0.0;0.0;0.0
171845 Pugmil;0.0;0.0;0.0;0.0;0.0;0.0
171850 Recursolândia;0.0;0.0;0.0;0.0;0.0;0.0
171855 Riachinho;0.0;0.0;0.0;0.0;0.0;0.0
171865 Rio da Conceição;0.0;0.0;0.0;0.0;0.0;0.0
171870 Rio dos Bois;0.0;0.0;0.0;0.0;0.0;0.0
171875 Rio Sono;0.0;0.0;0.0;0.0;0.0;0.0
171880 Sampaio;0.0;0.0;0.0;0.0;0.0;0.0
171884 Sandolândia;0.0;0.0;0.0;0.0;0.0;0.0
171886 Santa Fé do Araguaia;0.0;0.0;0.0;0.0;0.0;0.0
171888 Santa Maria do Tocantins;0.0;0.0;0.0;0.0;0.0;0.0
171889 Santa Rita do Tocantins;0.0;0.0;0.0;0.0;0.0;0.0
171890 Santa Rosa do Tocantins;0.0;0.0;0.0;0.0;0.0;0.0
171900 Santa Tereza do Tocantins;0.0;0.0;0.0;0.0;0.0;0.0
172000 Santa Terezinha do Tocantins;0.0;0.0;0.0;0.0;0.0;0.0
172010 São Bento do Tocantins;0.0;0.0;0.0;0.0;0.0;0.0
172015 São Félix do Tocantins;0.0;0.0;0.0;0.0;0.0;0.0
172020 São Miguel do Tocantins;0.0;0.0;0.0;0.0;0.0;0.0
172025 São Salvador do Tocantins;0.0;0.0;0.0;0.0;0.0;0.0
172030 São Sebastião do Tocantins;0.0;0.0;0.0;0.0;0.0;0.0
172049 São Valério;0.0;0.0;0.0;0.0;0.0;0.0
172065 Silvanópolis;24.0;8.0;21.0;12.0;37.0;102.0
172080 Sítio Novo do Tocantins;0.0;0.0;0.0;0.0;0.0;0.0
172085 Sucupira;0.0;0.0;0.0;0.0;0.0;0.0
172090 Taguatinga;110.0;117.0;98.0;129.0;405.0;859.0
172093 Taipas do Tocantins;0.0;0.0;0.0;0.0;0.0;0.0
172097 Talismã;0.0;0.0;0.0;0.0;0.0;0.0
172110 Tocantínia;0.0;0.0;0.0;0.0;0.0;0.0
172120 Tocantinópolis;928.0;853.0;787.0;764.0;791.0;4123.0
172125 Tupirama;0.0;0.0;0.0;0.0;0.0;0.0
172130 Tupiratins;0.0;0.0;0.0;0.0;0.0;0.0
172208 Wanderlândia;0.0;0.0;0.0;0.0;0.0;0.0
172210 Xambioá;934.0;893.0;973.0;867.0;788.0;4455.0
210005 Açailândia;3156.0;3293.0;2941.0;3453.0;3211.0;16054.0
210010 Afonso Cunha;0.0;588.0;839.0;961.0;263.0;2651.0
210015 Água Doce do Maranhão;0.0;0.0;0.0;0.0;0.0;0.0
210020 Alcântara;95.0;78.0;166.0;167.0;376.0;882.0
210030 Aldeias Altas;1710.0;1589.0;1324.0;821.0;367.0;5811.0
210040 Altamira do Maranhão;0.0;0.0;0.0;0.0;0.0;0.0
210043 Alto Alegre do Maranhão;2082.0;1909.0;2407.0;1471.0;1382.0;9251.0
210047 Alto Alegre do Pindaré;1942.0;2163.0;2078.0;1507.0;1806.0;9496.0
210050 Alto Parnaíba;59.0;622.0;729.0;127.0;0.0;1537.0
210055 Amapá do Maranhão;0.0;0.0;0.0;0.0;0.0;0.0
210060 Amarante do Maranhão;2214.0;2267.0;2956.0;1915.0;2825.0;12177.0
210070 Anajatuba;541.0;277.0;262.0;183.0;249.0;1512.0
210080 Anapurus;488.0;556.0;594.0;550.0;522.0;2710.0
210083 Apicum-Açu;1064.0;1175.0;1161.0;1026.0;1172.0;5598.0
210087 Araguanã;852.0;708.0;0.0;0.0;0.0;1560.0
210090 Araioses;630.0;359.0;348.0;155.0;38.0;1530.0
210095 Arame;2716.0;2722.0;2359.0;1737.0;1481.0;11015.0
210100 Arari;923.0;601.0;581.0;481.0;478.0;3064.0
210110 Axixá;881.0;897.0;207.0;116.0;163.0;2264.0
210120 Bacabal;6523.0;3826.0;3190.0;3720.0;5594.0;22853.0
210125 Bacabeira;0.0;0.0;0.0;0.0;110.0;110.0
210130 Bacuri;743.0;1150.0;1132.0;904.0;1219.0;5148.0
210135 Bacurituba;0.0;0.0;0.0;0.0;0.0;0.0
210140 Balsas;4038.0;4804.0;4697.0;4629.0;4927.0;23095.0
210150 Barão de Grajaú;711.0;646.0;568.0;292.0;457.0;2674.0
210160 Barra do Corda;2226.0;2306.0;1976.0;1877.0;1952.0;10337.0
210170 Barreirinhas;2465.0;2311.0;2188.0;2136.0;2343.0;11443.0
210177 Bela Vista do Maranhão;767.0;934.0;871.0;937.0;930.0;4439.0
210173 Belágua;0.0;0.0;0.0;0.0;0.0;0.0
210180 Benedito Leite;381.0;300.0;157.0;2.0;0.0;840.0
210190 Bequimão;801.0;1026.0;877.0;724.0;583.0;4011.0
210193 Bernardo do Mearim;178.0;355.0;123.0;99.0;213.0;968.0
210197 Boa Vista do Gurupi;0.0;40.0;0.0;0.0;0.0;40.0
210200 Bom Jardim;1991.0;1586.0;720.0;866.0;1446.0;6609.0
210203 Bom Jesus das Selvas;1331.0;1355.0;1356.0;997.0;978.0;6017.0
210207 Bom Lugar;0.0;0.0;0.0;0.0;0.0;0.0
210210 Brejo;1796.0;1109.0;192.0;930.0;1054.0;5081.0
210215 Brejo de Areia;0.0;0.0;0.0;0.0;0.0;0.0
210220 Buriti;477.0;0.0;0.0;0.0;0.0;477.0
210230 Buriti Bravo;1871.0;1850.0;1950.0;1579.0;1715.0;8965.0
210232 Buriticupu;3118.0;2525.0;2983.0;1700.0;3045.0;13371.0
210235 Buritirana;0.0;0.0;0.0;0.0;0.0;0.0
210237 Cachoeira Grande;0.0;0.0;0.0;0.0;0.0;0.0
210240 Cajapió;230.0;367.0;456.0;316.0;328.0;1697.0
210250 Cajari;317.0;219.0;229.0;168.0;211.0;1144.0
210255 Campestre do Maranhão;0.0;0.0;0.0;0.0;0.0;0.0
210260 Cândido Mendes;140.0;325.0;330.0;276.0;528.0;1599.0
210270 Cantanhede;1222.0;1177.0;1110.0;957.0;922.0;5388.0
210275 Capinzal do Norte;178.0;216.0;158.0;0.0;0.0;552.0
210280 Carolina;990.0;985.0;1078.0;750.0;1742.0;5545.0
210290 Carutapera;1053.0;943.0;1145.0;927.0;1365.0;5433.0
210300 Caxias;5750.0;6401.0;6477.0;5808.0;6356.0;30792.0
210310 Cedral;723.0;620.0;723.0;564.0;711.0;3341.0
210312 Central do Maranhão;519.0;690.0;598.0;630.0;421.0;2858.0
210315 Centro do Guilherme;0.0;0.0;0.0;0.0;0.0;0.0
210317 Centro Novo do Maranhão;0.0;0.0;0.0;0.0;0.0;0.0
210320 Chapadinha;2395.0;2156.0;3230.0;2220.0;3111.0;13112.0
210325 Cidelândia;698.0;969.0;947.0;905.0;953.0;4472.0
210330 Codó;3077.0;3228.0;3020.0;2559.0;2833.0;14717.0
210340 Coelho Neto;1493.0;1674.0;1484.0;1251.0;1399.0;7301.0
210350 Colinas;2161.0;3458.0;4531.0;2761.0;3285.0;16196.0
210355 Conceição do Lago-Açu;553.0;924.0;918.0;923.0;902.0;4220.0
210360 Coroatá;1271.0;1392.0;1327.0;1236.0;1966.0;7192.0
210370 Cururupu;2572.0;2733.0;3637.0;3029.0;2703.0;14674.0
210375 Davinópolis;0.0;0.0;0.0;0.0;0.0;0.0
210380 Dom Pedro;1517.0;1515.0;1166.0;931.0;739.0;5868.0
210390 Duque Bacelar;749.0;688.0;123.0;0.0;0.0;1560.0
210400 Esperantinópolis;1210.0;1193.0;1186.0;1107.0;1152.0;5848.0
210405 Estreito;2297.0;2071.0;2113.0;1390.0;1594.0;9465.0
210407 Feira Nova do Maranhão;574.0;671.0;668.0;620.0;633.0;3166.0
210408 Fernando Falcão;316.0;285.0;241.0;195.0;282.0;1319.0
210409 Formosa da Serra Negra;386.0;621.0;637.0;707.0;649.0;3000.0
210410 Fortaleza dos Nogueiras;692.0;895.0;867.0;700.0;790.0;3944.0
210420 Fortuna;804.0;746.0;833.0;835.0;649.0;3867.0
210430 Godofredo Viana;0.0;0.0;0.0;0.0;0.0;0.0
210440 Gonçalves Dias;1244.0;1185.0;1669.0;1615.0;1277.0;6990.0
210450 Governador Archer;725.0;588.0;675.0;625.0;555.0;3168.0
210455 Governador Edison Lobão;74.0;410.0;432.0;277.0;341.0;1534.0
210460 Governador Eugênio Barros;1027.0;1022.0;961.0;453.0;726.0;4189.0
210462 Governador Luiz Rocha;470.0;576.0;576.0;555.0;536.0;2713.0
210465 Governador Newton Bello;23.0;776.0;878.0;417.0;588.0;2682.0
210467 Governador Nunes Freire;3516.0;4050.0;3652.0;3456.0;4087.0;18761.0
210470 Graça Aranha;505.0;284.0;230.0;126.0;224.0;1369.0
210480 Grajaú;3741.0;3575.0;3821.0;3249.0;3527.0;17913.0
210490 Guimarães;942.0;902.0;906.0;872.0;849.0;4471.0
210500 Humberto de Campos;411.0;538.0;1071.0;1248.0;572.0;3840.0
210510 Icatu;841.0;871.0;879.0;545.0;584.0;3720.0
210515 Igarapé do Meio;459.0;528.0;587.0;390.0;438.0;2402.0
210520 Igarapé Grande;830.0;798.0;645.0;555.0;477.0;3305.0
210530 Imperatriz;18459.0;17342.0;18624.0;16734.0;18817.0;89976.0
210535 Itaipava do Grajaú;892.0;974.0;998.0;670.0;696.0;4230.0
210540 Itapecuru Mirim;1751.0;2041.0;1879.0;1499.0;1731.0;8901.0
210542 Itinga do Maranhão;1699.0;1436.0;1118.0;787.0;983.0;6023.0
210545 Jatobá;0.0;492.0;507.0;328.0;779.0;2106.0
210547 Jenipapo dos Vieiras;343.0;621.0;861.0;638.0;477.0;2940.0
210550 João Lisboa;855.0;809.0;849.0;750.0;901.0;4164.0
210560 Joselândia;1042.0;1084.0;957.0;16.0;797.0;3896.0
210565 Junco do Maranhão;0.0;0.0;0.0;0.0;0.0;0.0
210570 Lago da Pedra;4444.0;4561.0;4512.0;4274.0;4932.0;22723.0
210580 Lago do Junco;789.0;942.0;809.0;185.0;829.0;3554.0
210594 Lago dos Rodrigues;323.0;428.0;445.0;0.0;0.0;1196.0
210590 Lago Verde;1034.0;558.0;184.0;0.0;5.0;1781.0
210592 Lagoa do Mato;182.0;230.0;155.0;97.0;0.0;664.0
210596 Lagoa Grande do Maranhão;868.0;1030.0;666.0;329.0;381.0;3274.0
210598 Lajeado Novo;0.0;0.0;0.0;0.0;0.0;0.0
210600 Lima Campos;608.0;612.0;668.0;679.0;658.0;3225.0
210610 Loreto;670.0;560.0;612.0;495.0;411.0;2748.0
210620 Luís Domingues;0.0;0.0;0.0;0.0;0.0;0.0
210630 Magalhães de Almeida;505.0;301.0;68.0;429.0;626.0;1929.0
210632 Maracaçumé;0.0;0.0;0.0;0.0;0.0;0.0
210635 Marajá do Sena;0.0;0.0;0.0;0.0;0.0;0.0
210637 Maranhãozinho;546.0;979.0;988.0;952.0;846.0;4311.0
210640 Mata Roma;458.0;425.0;494.0;259.0;410.0;2046.0
210650 Matinha;861.0;859.0;1063.0;533.0;389.0;3705.0
210660 Matões;1381.0;1330.0;1062.0;771.0;669.0;5213.0
210663 Matões do Norte;135.0;125.0;12.0;0.0;0.0;272.0
210667 Milagres do Maranhão;318.0;53.0;30.0;183.0;286.0;870.0
210670 Mirador;1234.0;1257.0;1302.0;1231.0;1162.0;6186.0
210675 Miranda do Norte;693.0;535.0;766.0;541.0;782.0;3317.0
210680 Mirinzal;832.0;1032.0;715.0;661.0;644.0;3884.0
210690 Monção;1098.0;1164.0;1057.0;821.0;840.0;4980.0
210700 Montes Altos;815.0;616.0;0.0;0.0;123.0;1554.0
210710 Morros;900.0;1067.0;856.0;743.0;829.0;4395.0
210720 Nina Rodrigues;605.0;756.0;714.0;552.0;643.0;3270.0
210725 Nova Colinas;362.0;366.0;348.0;199.0;357.0;1632.0
210730 Nova Iorque;0.0;0.0;0.0;0.0;61.0;61.0
210735 Nova Olinda do Maranhão;462.0;1270.0;1450.0;1156.0;1357.0;5695.0
210740 Olho d'Água das Cunhãs;1087.0;787.0;831.0;1033.0;1149.0;4887.0
210745 Olinda Nova do Maranhão;929.0;891.0;896.0;879.0;564.0;4159.0
210750 Paço do Lumiar;390.0;516.0;556.0;191.0;0.0;1653.0
210760 Palmeirândia;1115.0;962.0;929.0;599.0;522.0;4127.0
210770 Paraibano;1160.0;1216.0;1377.0;849.0;1361.0;5963.0
210780 Parnarama;462.0;519.0;716.0;643.0;1041.0;3381.0
210790 Passagem Franca;4710.0;5286.0;5210.0;4362.0;4958.0;24526.0
210800 Pastos Bons;1179.0;892.0;696.0;990.0;1501.0;5258.0
210805 Paulino Neves;872.0;798.0;637.0;366.0;293.0;2966.0
210810 Paulo Ramos;1053.0;1726.0;1835.0;1557.0;1338.0;7509.0
210820 Pedreiras;3140.0;4064.0;3630.0;3365.0;2886.0;17085.0
210825 Pedro do Rosário;1603.0;1102.0;546.0;306.0;370.0;3927.0
210830 Penalva;1354.0;1250.0;1163.0;752.0;781.0;5300.0
210840 Peri Mirim;634.0;660.0;189.0;0.0;55.0;1538.0
210845 Peritoró;869.0;1039.0;954.0;891.0;790.0;4543.0
210850 Pindaré-Mirim;1788.0;1222.0;631.0;82.0;573.0;4296.0
210860 Pinheiro;5520.0;6444.0;5643.0;4626.0;4419.0;26652.0
210870 Pio XII;1478.0;1474.0;1336.0;885.0;1079.0;6252.0
210880 Pirapemas;549.0;536.0;499.0;376.0;436.0;2396.0
210890 Poção de Pedras;962.0;1042.0;1022.0;782.0;1095.0;4903.0
210900 Porto Franco;3161.0;2638.0;2334.0;1958.0;1847.0;11938.0
210905 Porto Rico do Maranhão;0.0;0.0;0.0;113.0;0.0;113.0
210910 Presidente Dutra;3974.0;4472.0;4097.0;3617.0;3230.0;19390.0
210920 Presidente Juscelino;498.0;338.0;0.0;0.0;403.0;1239.0
210923 Presidente Médici;0.0;0.0;0.0;0.0;0.0;0.0
210927 Presidente Sarney;542.0;918.0;450.0;530.0;586.0;3026.0
210930 Presidente Vargas;591.0;238.0;99.0;273.0;356.0;1557.0
210940 Primeira Cruz;990.0;1048.0;1065.0;985.0;1017.0;5105.0
210945 Raposa;199.0;118.0;150.0;93.0;200.0;760.0
210950 Riachão;1885.0;1819.0;1828.0;1481.0;1593.0;8606.0
210955 Ribamar Fiquene;0.0;0.0;0.0;0.0;0.0;0.0
210960 Rosário;2159.0;3091.0;3120.0;1953.0;1212.0;11535.0
210970 Sambaíba;414.0;347.0;420.0;377.0;246.0;1804.0
210975 Santa Filomena do Maranhão;0.0;58.0;0.0;0.0;0.0;58.0
210980 Santa Helena;1408.0;1624.0;1945.0;1111.0;1677.0;7765.0
210990 Santa Inês;3669.0;5477.0;6339.0;5241.0;6815.0;27541.0
211000 Santa Luzia;2128.0;1937.0;1959.0;1431.0;1686.0;9141.0
211003 Santa Luzia do Paruá;0.0;0.0;0.0;169.0;1403.0;1572.0
211010 Santa Quitéria do Maranhão;1269.0;1004.0;778.0;503.0;1043.0;4597.0
211020 Santa Rita;1806.0;1596.0;1620.0;1358.0;1456.0;7836.0
211023 Santana do Maranhão;411.0;234.0;185.0;96.0;341.0;1267.0
211027 Santo Amaro do Maranhão;238.0;478.0;773.0;695.0;706.0;2890.0
211030 Santo Antônio dos Lopes;711.0;702.0;565.0;640.0;587.0;3205.0
211040 São Benedito do Rio Preto;815.0;1141.0;644.0;549.0;555.0;3704.0
211050 São Bento;1609.0;1994.0;1807.0;1120.0;1778.0;8308.0
211060 São Bernardo;1485.0;1189.0;1080.0;1751.0;1931.0;7436.0
211065 São Domingos do Azeitão;294.0;448.0;481.0;327.0;427.0;1977.0
211070 São Domingos do Maranhão;1464.0;1413.0;1132.0;863.0;1184.0;6056.0
211080 São Félix de Balsas;343.0;396.0;396.0;362.0;391.0;1888.0
211085 São Francisco do Brejão;629.0;640.0;659.0;648.0;594.0;3170.0
211090 São Francisco do Maranhão;328.0;771.0;942.0;521.0;628.0;3190.0
211100 São João Batista;1468.0;1257.0;1315.0;1173.0;1004.0;6217.0
211102 São João do Carú;506.0;639.0;592.0;328.0;341.0;2406.0
211105 São João do Paraíso;163.0;82.0;0.0;0.0;0.0;245.0
211107 São João do Soter;961.0;949.0;989.0;958.0;951.0;4808.0
211110 São João dos Patos;1402.0;1031.0;1188.0;869.0;1130.0;5620.0
211120 São José de Ribamar;1333.0;1096.0;1033.0;1131.0;1357.0;5950.0
211125 São José dos Basílios;490.0;584.0;595.0;494.0;0.0;2163.0
211130 São Luís;54638.0;54412.0;56299.0;55649.0;64900.0;285898.0
211140 São Luís Gonzaga do Maranhão;1307.0;1988.0;1637.0;1258.0;1991.0;8181.0
211150 São Mateus do Maranhão;493.0;424.0;1414.0;1030.0;1595.0;4956.0
211153 São Pedro da Água Branca;477.0;0.0;792.0;864.0;686.0;2819.0
211157 São Pedro dos Crentes;694.0;966.0;1045.0;1057.0;1048.0;4810.0
211160 São Raimundo das Mangabeiras;1225.0;1232.0;1027.0;1361.0;1071.0;5916.0
211163 São Raimundo do Doca Bezerra;186.0;484.0;196.0;102.0;129.0;1097.0
211167 São Roberto;0.0;0.0;0.0;0.0;0.0;0.0
211170 São Vicente Ferrer;1757.0;1546.0;1924.0;1373.0;1787.0;8387.0
211172 Satubinha;199.0;150.0;12.0;103.0;494.0;958.0
211174 Senador Alexandre Costa;679.0;211.0;48.0;117.0;389.0;1444.0
211176 Senador La Rocque;0.0;0.0;0.0;0.0;0.0;0.0
211178 Serrano do Maranhão;674.0;667.0;0.0;0.0;391.0;1732.0
211180 Sítio Novo;962.0;963.0;1183.0;701.0;875.0;4684.0
211190 Sucupira do Norte;637.0;677.0;551.0;209.0;500.0;2574.0
211195 Sucupira do Riachão;558.0;455.0;478.0;511.0;322.0;2324.0
211200 Tasso Fragoso;409.0;508.0;405.0;289.0;225.0;1836.0
211210 Timbiras;1946.0;2090.0;1958.0;1893.0;1903.0;9790.0
211220 Timon;4724.0;4765.0;4677.0;4191.0;4535.0;22892.0
211223 Trizidela do Vale;1220.0;1369.0;1275.0;593.0;532.0;4989.0
211227 Tufilândia;851.0;991.0;425.0;384.0;319.0;2970.0
211230 Tuntum;3169.0;3362.0;3245.0;3284.0;3165.0;16225.0
211240 Turiaçu;1695.0;197.0;0.0;0.0;854.0;2746.0
211245 Turilândia;0.0;0.0;0.0;0.0;0.0;0.0
211250 Tutóia;1247.0;1750.0;1969.0;1852.0;1356.0;8174.0
211260 Urbano Santos;1234.0;1121.0;908.0;1036.0;1194.0;5493.0
211270 Vargem Grande;1567.0;1466.0;1403.0;1250.0;1801.0;7487.0
211280 Viana;1505.0;1506.0;1513.0;1198.0;1709.0;7431.0
211285 Vila Nova dos Martírios;468.0;684.0;684.0;440.0;558.0;2834.0
211290 Vitória do Mearim;797.0;828.0;576.0;348.0;582.0;3131.0
211300 Vitorino Freire;1854.0;1841.0;1905.0;2616.0;1972.0;10188.0
211400 Zé Doca;2269.0;4253.0;3902.0;2699.0;2798.0;15921.0
220005 Acauã;0.0;0.0;0.0;0.0;0.0;0.0
220010 Agricolândia;70.0;93.0;30.0;27.0;51.0;271.0
220020 Água Branca;844.0;576.0;605.0;611.0;717.0;3353.0
220025 Alagoinha do Piauí;76.0;227.0;238.0;139.0;54.0;734.0
220027 Alegrete do Piauí;0.0;0.0;0.0;0.0;0.0;0.0
220030 Alto Longá;136.0;179.0;155.0;104.0;90.0;664.0
220040 Altos;1486.0;1345.0;1318.0;774.0;950.0;5873.0
220045 Alvorada do Gurguéia;0.0;0.0;0.0;0.0;0.0;0.0
220050 Amarante;1316.0;1430.0;1686.0;949.0;1121.0;6502.0
220060 Angical do Piauí;0.0;0.0;0.0;0.0;0.0;0.0
220070 Anísio de Abreu;0.0;0.0;0.0;0.0;0.0;0.0
220080 Antônio Almeida;0.0;0.0;0.0;0.0;0.0;0.0
220090 Aroazes;0.0;0.0;0.0;0.0;0.0;0.0
220095 Aroeiras do Itaim;0.0;0.0;0.0;0.0;0.0;0.0
220100 Arraial;49.0;77.0;69.0;98.0;107.0;400.0
220105 Assunção do Piauí;0.0;0.0;0.0;0.0;0.0;0.0
220110 Avelino Lopes;36.0;113.0;20.0;4.0;0.0;173.0
220115 Baixa Grande do Ribeiro;0.0;0.0;0.0;0.0;0.0;0.0
220117 Barra D'Alcântara;0.0;0.0;0.0;0.0;0.0;0.0
220120 Barras;1301.0;1077.0;1277.0;1059.0;1243.0;5957.0
220130 Barreiras do Piauí;0.0;0.0;0.0;0.0;0.0;0.0
220140 Barro Duro;0.0;0.0;0.0;0.0;0.0;0.0
220150 Batalha;1091.0;862.0;737.0;495.0;1029.0;4214.0
220155 Bela Vista do Piauí;0.0;0.0;0.0;0.0;0.0;0.0
220157 Belém do Piauí;0.0;0.0;0.0;0.0;0.0;0.0
220160 Beneditinos;125.0;160.0;126.0;165.0;91.0;667.0
220170 Bertolínia;0.0;0.0;0.0;0.0;0.0;0.0
220173 Betânia do Piauí;0.0;0.0;0.0;0.0;0.0;0.0
220177 Boa Hora;0.0;0.0;0.0;0.0;0.0;0.0
220180 Bocaina;298.0;389.0;59.0;168.0;120.0;1034.0
220190 Bom Jesus;3324.0;3045.0;2682.0;2178.0;3220.0;14449.0
220191 Bom Princípio do Piauí;0.0;0.0;0.0;0.0;0.0;0.0
220192 Bonfim do Piauí;0.0;0.0;0.0;0.0;0.0;0.0
220194 Boqueirão do Piauí;0.0;0.0;0.0;0.0;0.0;0.0
220196 Brasileira;0.0;0.0;0.0;0.0;0.0;0.0
220198 Brejo do Piauí;0.0;0.0;0.0;0.0;0.0;0.0
220200 Buriti dos Lopes;0.0;0.0;44.0;0.0;0.0;44.0
220202 Buriti dos Montes;0.0;0.0;0.0;0.0;0.0;0.0
220205 Cabeceiras do Piauí;0.0;0.0;0.0;0.0;0.0;0.0
220207 Cajazeiras do Piauí;0.0;0.0;0.0;0.0;0.0;0.0
220208 Cajueiro da Praia;0.0;0.0;0.0;0.0;0.0;0.0
220209 Caldeirão Grande do Piauí;0.0;0.0;0.0;0.0;0.0;0.0
220210 Campinas do Piauí;0.0;0.0;0.0;0.0;0.0;0.0
220211 Campo Alegre do Fidalgo;0.0;0.0;0.0;0.0;0.0;0.0
220213 Campo Grande do Piauí;0.0;0.0;0.0;0.0;0.0;0.0
220217 Campo Largo do Piauí;0.0;0.0;0.0;0.0;0.0;0.0
220220 Campo Maior;4791.0;5336.0;5574.0;4013.0;3813.0;23527.0
220225 Canavieira;0.0;0.0;0.0;0.0;0.0;0.0
220230 Canto do Buriti;1442.0;1584.0;1549.0;1076.0;1378.0;7029.0
220240 Capitão de Campos;0.0;0.0;0.0;0.0;0.0;0.0
220245 Capitão Gervásio Oliveira;0.0;0.0;0.0;0.0;0.0;0.0
220250 Caracol;0.0;136.0;60.0;0.0;0.0;196.0
220253 Caraúbas do Piauí;0.0;0.0;0.0;0.0;0.0;0.0
220255 Caridade do Piauí;0.0;0.0;0.0;0.0;0.0;0.0
220260 Castelo do Piauí;1342.0;728.0;800.0;362.0;631.0;3863.0
220265 Caxingó;0.0;0.0;0.0;0.0;0.0;0.0
220270 Cocal;395.0;237.0;48.0;0.0;500.0;1180.0
220271 Cocal de Telha;0.0;0.0;0.0;0.0;0.0;0.0
220272 Cocal dos Alves;0.0;0.0;0.0;0.0;0.0;0.0
220273 Coivaras;0.0;0.0;0.0;0.0;0.0;0.0
220275 Colônia do Gurguéia;0.0;0.0;0.0;0.0;0.0;0.0
220277 Colônia do Piauí;0.0;0.0;0.0;0.0;0.0;0.0
220280 Conceição do Canindé;0.0;0.0;0.0;0.0;0.0;0.0
220285 Coronel José Dias;0.0;0.0;0.0;0.0;0.0;0.0
220290 Corrente;1026.0;1070.0;996.0;846.0;953.0;4891.0
220300 Cristalândia do Piauí;0.0;0.0;0.0;0.0;0.0;0.0
220310 Cristino Castro;622.0;642.0;661.0;668.0;654.0;3247.0
220320 Curimatá;1557.0;1396.0;1360.0;772.0;834.0;5919.0
220323 Currais;0.0;0.0;0.0;0.0;0.0;0.0
220327 Curral Novo do Piauí;0.0;0.0;0.0;0.0;0.0;0.0
220325 Curralinhos;0.0;0.0;0.0;0.0;0.0;0.0
220330 Demerval Lobão;636.0;535.0;768.0;505.0;776.0;3220.0
220335 Dirceu Arcoverde;0.0;0.0;0.0;0.0;0.0;0.0
220340 Dom Expedito Lopes;0.0;0.0;0.0;0.0;0.0;0.0
220345 Dom Inocêncio;0.0;0.0;0.0;0.0;0.0;0.0
220342 Domingos Mourão;0.0;0.0;0.0;0.0;0.0;0.0
220350 Elesbão Veloso;1011.0;1107.0;1134.0;626.0;530.0;4408.0
220360 Eliseu Martins;0.0;0.0;0.0;0.0;0.0;0.0
220370 Esperantina;1949.0;1908.0;2407.0;2285.0;2200.0;10749.0
220375 Fartura do Piauí;0.0;0.0;0.0;0.0;0.0;0.0
